Unnamed: 0,Județ,administrare,Localitate,Altitudine (m),populatie,Latitudine N,Longitudine E,Cea mai apropiată stație,Distanța (km),special,auto,turism
1036.0,Iași,comuna,Victoria,42,3819.0,47.2952094,27.5936752,IASI,9.1,,MASINI,
1193.0,Iași,comuna,Vlădeni,52,3486.0,47.4158996,27.3302211,COTNARI,31.1,,MASINI,
361.0,Iași,comuna,Voinești,98,7105.0,47.0772394,27.4320014,IASI,21.7,,MASINI,
300.0,Ilfov,comuna,1 Decembrie,64,8206.0,44.2880612,26.0600311,BUCURESTI FILARET,14.4,,MASINI,
274.0,Ilfov,comuna,Afumați,76,8748.0,44.524683,26.2494303,BUCURESTI AFUMATI,0.0,,MASINI,
179.0,Ilfov,comuna,Balotești,95,11210.0,44.6183933,26.0871637,BUCURESTI BANEASA,3.9,,MASINI,
143.0,Ilfov,comuna,Berceni,65,13766.0,44.3171226,26.1846965,BUCURESTI FILARET,13.2,,MASINI,
49.0,Ilfov,oraș,Bragadiru,81,40080.0,44.373512,25.9804935,BUCURESTI FILARET,10.0,,MASINI,
191.0,Ilfov,comuna,Brănești,70,10708.0,44.4575618,26.33501,BUCURESTI AFUMATI,10.0,,MASINI,
92.0,Ilfov,oraș,Buftea,103,20586.0,44.5598204,25.9498918,BUCURESTI BANEASA,13.0,,MASINI,
172.0,Ilfov,comuna,Cernica,61,11871.0,44.417714,26.2817239,BUCURESTI AFUMATI,12.1,,MASINI,
45.0,Ilfov,comuna,Chiajna,95,43588.0,44.4588774,25.9778979,BUCURESTI FILARET,10.2,,MASINI,
131.0,Ilfov,oraș,Chitila,94,14762.0,44.5019885,25.9845891,BUCURESTI FILARET,12.8,,MASINI,
731.0,Ilfov,comuna,Ciolpani,99,4830.0,44.7253907,26.1052156,BUCURESTI BANEASA,9.4,,MASINI,
337.0,Ilfov,comuna,Ciorogârla,96,7511.0,44.443014,25.8849934,BUCURESTI FILARET,16.7,,MASINI,
231.0,Ilfov,comuna,Clinceni,82,9480.0,44.3786841,25.9412002,BUCURESTI FILARET,12.7,,MASINI,
1428.0,Ilfov,comuna,Copăceni,61,3129.0,44.2718503,26.0791975,BUCURESTI FILARET,16.0,,MASINI,
175.0,Ilfov,comuna,Corbeanca,99,11412.0,44.5950133,26.0428078,BUCURESTI BANEASA,5.9,,MASINI,
340.0,Ilfov,comuna,Cornetu,77,7389.0,44.3433652,25.9424094,BUCURESTI FILARET,14.4,,MASINI,
1612.0,Ilfov,comuna,Dărăști-Ilfov,69,2865.0,44.3097082,26.0181091,BUCURESTI FILARET,13.2,,MASINI,
1190.0,Ilfov,comuna,Dascălu,86,3497.0,44.6011625,26.2300943,BUCURESTI AFUMATI,8.7,,MASINI,
109.0,Ilfov,comuna,Dobroești,74,16875.0,44.4508386,26.1825083,BUCURESTI FILARET,8.2,,MASINI,
153.0,Ilfov,comuna,Domnești,90,12861.0,44.399222,25.917323,BUCURESTI FILARET,14.0,,MASINI,
421.0,Ilfov,comuna,Dragomirești-Vale,94,6531.0,44.4748171,25.9367105,BUCURESTI FILARET,14.0,,MASINI,
581.0,Ilfov,comuna,Găneasa,74,5402.0,44.4918478,26.2854329,BUCURESTI AFUMATI,4.6,,MASINI,
246.0,Ilfov,comuna,Glina,68,9209.0,44.3862009,26.2452347,BUCURESTI FILARET,12.6,,MASINI,
1360.0,Ilfov,comuna,Grădiștea,83,3231.0,44.6620848,26.3005774,BUCURESTI AFUMATI,15.8,,MASINI,
330.0,Ilfov,comuna,Gruiu,86,7586.0,44.7247657,26.2280363,BUCURESTI BANEASA,15.9,,MASINI,
194.0,Ilfov,comuna,Jilava,72,10611.0,44.3360906,26.0810365,BUCURESTI FILARET,8.9,,MASINI,
3218.0,Ilfov,obiectiv,Lacul Snagov,81,,44.7307534594712,26.1755651486117,BUCURESTI BANEASA,13.1,,MASINI,
136.0,Ilfov,oraș,Măgurele,79,14414.0,44.350196,26.0292694,BUCURESTI FILARET,8.8,,MASINI,
412.0,Ilfov,comuna,Moara Vlăsiei,89,6597.0,44.6426657,26.2214326,BUCURESTI BANEASA,12.9,,MASINI,
217.0,Ilfov,comuna,Mogoșoaia,95,9820.0,44.5297346,26.000714,BUCURESTI BANEASA,13.9,,MASINI,
1619.0,Ilfov,comuna,Nuci,80,2860.0,44.7214163,26.3008365,BUCURESTI BANEASA,20.8,,MASINI,
85.0,Ilfov,oraș,Otopeni,94,21750.0,44.5507941,26.0729271,BUCURESTI BANEASA,10.8,,MASINI,
56.0,Ilfov,oraș,Pantelimon,73,32873.0,44.4518794,26.2035562,BUCURESTI AFUMATI,8.8,,MASINI,
344.0,Ilfov,comuna,Periș,105,7357.0,44.6784294,26.0145786,BUCURESTI BANEASA,4.9,,MASINI,
1093.0,Ilfov,comuna,Petrăchioaia,78,3695.0,44.5827854,26.3120975,BUCURESTI AFUMATI,8.2,,MASINI,
36.0,Ilfov,oraș,Popești Leordeni,76,53434.0,44.3794524,26.167727,BUCURESTI FILARET,7.2,,MASINI,
297.0,Ilfov,comuna,Snagov,91,8331.0,44.7074978,26.1728656,BUCURESTI BANEASA,11.2,,MASINI,
195.0,Ilfov,comuna,Ștefăneștii De Jos,82,10588.0,44.5331416,26.2029838,BUCURESTI AFUMATI,3.8,,MASINI,
226.0,Ilfov,comuna,Tunari,89,9617.0,44.5459277,26.1376976,BUCURESTI AFUMATI,9.2,,MASINI,
309.0,Ilfov,comuna,Vidra,55,8058.0,44.2626607,26.1640746,BUCURESTI FILARET,18.0,,MASINI,
44.0,Ilfov,oraș,Voluntari,82,47366.0,44.4902779,26.1772794,BUCURESTI AFUMATI,6.9,,MASINI,
1800.0,Maramureș,comuna,Ardusat,168,2551.0,47.6498727,23.3622815,BAIA MARE,16.7,,MASINI,
2998.0,Maramureș,comuna,Ariniș,170,1081.0,47.5010234,23.2304772,ZALAU,28.7,,MASINI,
2977.0,Maramureș,comuna,Asuaju De Sus,202,1117.0,47.5670327,23.1824512,SUPURU DE JOS,31.2,,MASINI,
17.0,Maramureș,municipiul,Baia Mare,220,108759.0,47.6565584,23.5719843,BAIA MARE,0.9,,MASINI,DRUMETII
137.0,Maramureș,oraș,Baia Sprie,348,14329.0,47.6615913,23.6922094,BAIA MARE,8.1,,MASINI,
2496.0,Maramureș,comuna,Băița De Sub Codru,241,1758.0,47.5297502,23.1498263,SUPURU DE JOS,27.7,,MASINI,
2305.0,Maramureș,comuna,Băiuț,592,1990.0,47.6139872,23.9975195,OCNA SUGATAG,18.6,MUNTE,MASINI,
927.0,Maramureș,comuna,Bârsana,316,4122.0,47.8168624,24.0576893,OCNA SUGATAG,9.8,,MASINI,
2874.0,Maramureș,comuna,Băsești,186,1288.0,47.4805909,23.1462242,ZALAU,24.1,,MASINI,
3073.0,Maramureș,comuna,Bicaz,263,942.0,47.4617701,23.03685,SUPURU DE JOS,18.5,,MASINI,
1080.0,Maramureș,comuna,Bistra,368,3716.0,47.8650251,24.1913715,OCNA SUGATAG,21.1,,MASINI,
876.0,Maramureș,comuna,Bocicoiu Mare,298,4260.0,47.9634547,24.0135637,SIGHETUL MARMATIEI,14.3,,MASINI,
1756.0,Maramureș,comuna,Bogdan Vodă,402,2619.0,47.691691,24.2668828,OCNA SUGATAG,26.2,,MASINI,
3001.0,Maramureș,comuna,Boiu Mare,420,1077.0,47.3956012,23.5841353,TARGU LAPUS,21.8,,MASINI,
69.0,Maramureș,oraș,Borșa,659,27711.0,47.6554079,24.6639308,IEZER,2.5,MUNTE,MASINI,DRUMETII
1940.0,Maramureș,comuna,Botiza,480,2373.0,47.6685184,24.1515173,OCNA SUGATAG,19.9,,MASINI,
3079.0,Maramureș,localitate,Breb,543,931.0,47.7445803156903,23.8995711623117,OCNA SUGATAG,4.8,MUNTE,MASINI,
1594.0,Maramureș,comuna,Budești,557,2894.0,47.7304494,23.946482,OCNA SUGATAG,5.2,MUNTE,MASINI,
1485.0,Maramureș,comuna,Călinești,389,3049.0,47.7858,23.9715238,OCNA SUGATAG,2.5,,MASINI,DRUMETII
1990.0,Maramureș,comuna,Câmpulung La Tisa,246,2308.0,47.9873817,23.7692291,SIGHETUL MARMATIEI,12.6,,MASINI,
874.0,Maramureș,oraș,Cavnic,575,4264.0,47.6540062,23.8283247,OCNA SUGATAG,16.1,MUNTE,MASINI,
1362.0,Maramureș,comuna,Cernești,282,3230.0,47.5083676,23.7425267,TARGU LAPUS,10.8,,MASINI,
1063.0,Maramureș,comuna,Cicârlău,158,3751.0,47.691545,23.4037969,BAIA MARE,14.1,,MASINI,
2837.0,Maramureș,comuna,Coaș,200,1342.0,47.5395686,23.5858386,BAIA MARE,13.1,,MASINI,
1445.0,Maramureș,comuna,Coltău,174,3106.0,47.5983047,23.5238627,BAIA MARE,8.0,,MASINI,
619.0,Maramureș,comuna,Copalnic-Mănăștur,243,5242.0,47.5091485,23.6792647,TARGU LAPUS,15.0,,MASINI,
1889.0,Maramureș,comuna,Coroieni,456,2438.0,47.3746538,23.7642987,TARGU LAPUS,11.3,,MASINI,
1373.0,Maramureș,comuna,Cupșeni,387,3205.0,47.5414281,23.9343377,TARGU LAPUS,11.3,,MASINI,
2108.0,Maramureș,comuna,Desești,436,2179.0,47.7724578,23.8591471,OCNA SUGATAG,6.1,,MASINI,
1397.0,Maramureș,oraș,Dragomirești,437,3154.0,47.6665644,24.2917932,IEZER,25.6,,MASINI,
937.0,Maramureș,comuna,Dumbrăvița,197,4107.0,47.5989268,23.6521787,BAIA MARE,8.2,,MASINI,
943.0,Maramureș,comuna,Fărcașa,160,4096.0,47.583142,23.3278759,BAIA MARE,20.9,,MASINI,
2855.0,Maramureș,comuna,Gârdani,159,1311.0,47.5513544,23.3087976,BAIA MARE,23.8,,MASINI,
1627.0,Maramureș,comuna,Giulești,329,2841.0,47.8219802,23.931328,OCNA SUGATAG,5.0,,MASINI,
1121.0,Maramureș,comuna,Groși,290,3641.0,47.6174014,23.6115021,BAIA MARE,4.9,,MASINI,
2180.0,Maramureș,comuna,Groșii Țibleșului,488,2103.0,47.4892697,24.0617941,TARGU LAPUS,15.6,,MASINI,
950.0,Maramureș,comuna,Ieud,423,4061.0,47.6770834,24.23463,OCNA SUGATAG,24.6,,MASINI,
1320.0,Maramureș,comuna,Lăpuș,385,3278.0,47.4937148,24.0061748,TARGU LAPUS,11.8,,MASINI,
1993.0,Maramureș,comuna,Leordina,399,2307.0,47.7894862,24.2472878,OCNA SUGATAG,23.0,,MASINI,
675.0,Maramureș,comuna,Mireșu Mare,170,5030.0,47.5032224,23.3353105,BAIA MARE,25.4,,MASINI,
239.0,Maramureș,comuna,Moisei,568,9317.0,47.6542533,24.5489936,IEZER,6.4,MUNTE,MASINI,DRUMETII
3057.0,Maramureș,comuna,Oarța De Jos,186,982.0,47.4590029,23.1318654,ZALAU,21.5,,MASINI,
1134.0,Maramureș,comuna,Ocna Șugatag,491,3617.0,47.7813212,23.9394772,OCNA SUGATAG,0.5,,MASINI,
2703.0,Maramureș,comuna,Oncești,289,1519.0,47.8481391,23.9818272,OCNA SUGATAG,8.5,,MASINI,
2007.0,Maramureș,comuna,Petrova,371,2285.0,47.8370327,24.2025295,OCNA SUGATAG,20.7,,MASINI,
241.0,Maramureș,comuna,Poienile De Sub Munte,532,9291.0,47.8220108,24.435654,IEZER,22.9,MUNTE,MASINI,
3120.0,Maramureș,comuna,Poienile Izei,529,792.0,47.70309,24.1127592,OCNA SUGATAG,15.3,MUNTE,MASINI,
406.0,Maramureș,comuna,Recea,186,6642.0,47.633871,23.5055957,BAIA MARE,6.5,,MASINI,
1591.0,Maramureș,comuna,Remetea Chioarului,205,2898.0,47.5276115,23.5477992,BAIA MARE,14.7,,MASINI,
1537.0,Maramureș,comuna,Remeți,231,2981.0,47.9905949,23.6430563,SIGHETUL MARMATIEI,19.4,,MASINI,
764.0,Maramureș,comuna,Repedea,505,4679.0,47.8321184,24.4014159,IEZER,25.4,MUNTE,MASINI,
2355.0,Maramureș,comuna,Rona De Jos,323,1928.0,47.9243991,24.0176056,SIGHETUL MARMATIEI,12.7,,MASINI,
915.0,Maramureș,comuna,Rona De Sus,323,4171.0,47.8983343,24.0378525,SIGHETUL MARMATIEI,13.6,,MASINI,
1535.0,Maramureș,comuna,Rozavlea,371,2986.0,47.7384158,24.2228619,OCNA SUGATAG,21.5,,MASINI,
586.0,Maramureș,comuna,Ruscova,419,5373.0,47.7882691,24.2808071,OCNA SUGATAG,25.4,,MASINI,
1888.0,Maramureș,comuna,Săcălășeni,170,2438.0,47.5814387,23.564215,BAIA MARE,8.6,,MASINI,
1415.0,Maramureș,comuna,Săcel,549,3142.0,47.6368972,24.4350779,IEZER,15.2,MUNTE,MASINI,
724.0,Maramureș,oraș,Săliștea de Sus,468,4856.0,47.6586223,24.351656,IEZER,21.1,,MASINI,
2565.0,Maramureș,comuna,Sălsig,158,1663.0,47.5193387,23.3026962,BAIA MARE,26.1,,MASINI,
1498.0,Maramureș,comuna,Săpânța,261,3031.0,47.9719454,23.6984179,SIGHETUL MARMATIEI,14.8,,MASINI,
1895.0,Maramureș,comuna,Sarasău,257,2433.0,47.9560066,23.825534,SIGHETUL MARMATIEI,7.7,,MASINI,
439.0,Maramureș,comuna,Satulung,161,6376.0,47.5711038,23.4281496,BAIA MARE,15.1,,MASINI,
301.0,Maramureș,oraș,Seini,146,8198.0,47.7484996,23.2831939,BAIA MARE,24.7,,MASINI,
2050.0,Maramureș,comuna,Șieu,375,2240.0,47.7230642,24.2255319,OCNA SUGATAG,22.1,,MASINI,DRUMETII
58.0,Maramureș,municipiul,Sighetu Marmației,273,32793.0,47.9283242,23.8915583,SIGHETUL MARMATIEI,5.0,,MASINI,DRUMETII
552.0,Maramureș,comuna,Șisești,337,5556.0,47.6328373,23.7077677,BAIA MARE,9.6,,MASINI,
325.0,Maramureș,oraș,Șomcuta Mare,198,7703.0,47.5004276,23.4709709,BAIA MARE,19.4,,MASINI,
1339.0,Maramureș,comuna,Strâmtura,335,3254.0,47.7743118,24.1357529,OCNA SUGATAG,14.6,,MASINI,
1131.0,Maramureș,comuna,Suciu De Sus,414,3621.0,47.4314855,24.04119,TARGU LAPUS,13.8,,MASINI,
3240.0,Maramureș,obiectiv,Șuior,617,,47.3918,23.4938,BAIA MARE,14.9,MUNTE,MASINI,
181.0,Maramureș,oraș,Târgu Lăpuș,334,11163.0,47.4535458,23.8646852,TARGU LAPUS,0.3,,MASINI,
289.0,Maramureș,oraș,Tăuții-Măgherăuș,181,8463.0,47.6659652,23.467985,BAIA MARE,8.8,,MASINI,
360.0,Maramureș,oraș,Ulmeni,169,7110.0,47.4657382,23.3005149,ZALAU,28.4,,MASINI,
1807.0,Maramureș,comuna,Vadu Izei,282,2542.0,47.8884093,23.9312412,SIGHETUL MARMATIEI,5.6,,MASINI,
2297.0,Maramureș,comuna,Valea Chioarului,264,2002.0,47.4296849,23.4847619,BAIA MARE,26.4,,MASINI,
2909.0,Maramureș,comuna,Vima Mică,366,1239.0,47.4122866,23.7068004,TARGU LAPUS,12.4,,MASINI,
629.0,Maramureș,comuna,Vișeu De Jos,458,5212.0,47.7244216,24.3657085,IEZER,21.1,,MASINI,
125.0,Maramureș,oraș,Vișeu de Sus,483,15349.0,47.7099597,24.4311547,IEZER,15.9,,MASINI,DRUMETII
2637.0,Mehedinți,comuna,Bâcleș,260,1586.0,44.4847508,23.1244993,BACLES,0.4,,MASINI,
814.0,Mehedinți,oraș,Baia de Aramă,289,4478.0,45.0000806,22.8104397,PADES (APA NEAGRA),4.5,,MASINI,
1310.0,Mehedinți,comuna,Bala,232,3289.0,44.883202,22.8369817,PADES (APA NEAGRA),12.9,,MASINI,
2205.0,Mehedinți,comuna,Bălăcița,259,2078.0,44.3854618,23.126098,BACLES,11.2,,MASINI,
3059.0,Mehedinți,comuna,Balta,471,976.0,44.8892433,22.6341985,BAILE HERCULANE,17.2,,MASINI,
3114.0,Mehedinți,comuna,Bâlvănești,525,815.0,44.7971477,22.6777781,DROBETA TURNU SEVERIN,19.1,MUNTE,MASINI,
2578.0,Mehedinți,comuna,Braniștea,84,1647.0,44.2421515,22.9729396,CALAFAT,27.9,,MASINI,
2956.0,Mehedinți,comuna,Breznița-Motru,166,1155.0,44.5669351,23.2151048,BACLES,11.8,,MASINI,
1032.0,Mehedinți,comuna,Breznița-Ocol,165,3826.0,44.6726739,22.6126961,DROBETA TURNU SEVERIN,5.0,,MASINI,
1783.0,Mehedinți,comuna,Broșteni,172,2572.0,44.7593951,22.986185,PADES (APA NEAGRA),28.1,,MASINI,
2381.0,Mehedinți,comuna,Burila Mare,103,1894.0,44.453231,22.5729977,DROBETA TURNU SEVERIN,20.0,,MASINI,
1334.0,Mehedinți,comuna,Butoiești,139,3263.0,44.5880155,23.3723541,BACLES,23.1,,MASINI,
2289.0,Mehedinți,comuna,Căzănești,194,2006.0,44.7240844,22.8934346,DROBETA TURNU SEVERIN,23.6,,MASINI,
3176.0,Mehedinți,comuna,Cireșu,431,483.0,44.8238388,22.5384228,BAILE HERCULANE,11.6,,MASINI,
573.0,Mehedinți,comuna,Corcova,169,5429.0,44.6975601,23.045951,BACLES,24.3,,MASINI,
2953.0,Mehedinți,comuna,Corlățel,142,1162.0,44.3973605,22.9341842,BACLES,17.7,,MASINI,
1678.0,Mehedinți,comuna,Cujmir,65,2754.0,44.2089196,22.9286927,CALAFAT,24.1,,MASINI,
2195.0,Mehedinți,comuna,Dârvari,104,2090.0,44.1910367,23.050452,CALAFAT,23.8,,MASINI,
1500.0,Mehedinți,comuna,Devesel,104,3029.0,44.4727966,22.6606572,DROBETA TURNU SEVERIN,17.6,,MASINI,
23.0,Mehedinți,municipiul,Drobeta-Turnu Severin,75,79865.0,44.6257835,22.6531975,DROBETA TURNU SEVERIN,2.2,,MASINI,
3140.0,Mehedinți,comuna,Dubova,137,716.0,44.6200244,22.25578,DROBETA TURNU SEVERIN,29.3,,MASINI,
2935.0,Mehedinți,comuna,Dumbrava,273,1191.0,44.5179073,23.1913390655707,BACLES,6.7,,MASINI,
1746.0,Mehedinți,comuna,Eșelnița,78,2639.0,44.6990474,22.3657726,BAILE HERCULANE,20.7,,MASINI,
1987.0,Mehedinți,comuna,Florești,204,2311.0,44.7638657,22.9437272,PADES (APA NEAGRA),26.7,,MASINI,
1303.0,Mehedinți,comuna,Gârla Mare,80,3300.0,44.2111133,22.7730213,CALAFAT,27.7,,MASINI,
3173.0,Mehedinți,comuna,Godeanu,652,497.0,44.8005329,22.6079125,BAILE HERCULANE,17.6,MUNTE,MASINI,
1006.0,Mehedinți,comuna,Gogoșu,77,3910.0,44.3739475,22.5938074,DROBETA TURNU SEVERIN,28.5,,MASINI,
3006.0,Mehedinți,comuna,Greci,226,1067.0,44.5619857,23.1098246,BACLES,8.5,,MASINI,
2394.0,Mehedinți,comuna,Grozești,215,1879.0,44.6482609,23.3107717,BACLES,23.6,,MASINI,
1635.0,Mehedinți,comuna,Gruia,94,2824.0,44.2665732,22.7046852,CALAFAT,35.8,,MASINI,
1822.0,Mehedinți,comuna,Hinova,64,2526.0,44.5400813,22.7776899,DROBETA TURNU SEVERIN,15.5,,MASINI,
3008.0,Mehedinți,comuna,Husnicioara,300,1064.0,44.678546,22.8459299,DROBETA TURNU SEVERIN,18.2,,MASINI,
3037.0,Mehedinți,comuna,Ilovăț,249,1015.0,44.8119711,22.7633324,PADES (APA NEAGRA),22.2,,MASINI,
2910.0,Mehedinți,comuna,Ilovița,120,1238.0,44.7565631,22.474331,BAILE HERCULANE,14.7,,MASINI,
2218.0,Mehedinți,comuna,Isverna,461,2069.0,44.9793165,22.6262081,PADES (APA NEAGRA),19.1,,MASINI,
1854.0,Mehedinți,comuna,Izvoru Bârzii,139,2481.0,44.7091284,22.6772881,DROBETA TURNU SEVERIN,9.8,,MASINI,
911.0,Mehedinți,comuna,Jiana,102,4184.0,44.4018385,22.7127803,DROBETA TURNU SEVERIN,26.2,,MASINI,
2773.0,Mehedinți,comuna,Livezile,164,1424.0,44.5153666,22.8613736,BACLES,20.7,,MASINI,
1757.0,Mehedinți,comuna,Malovăț,111,2618.0,44.7056633,22.7293901,DROBETA TURNU SEVERIN,11.8,,MASINI,
2664.0,Mehedinți,comuna,Obârșia De Câmp,96,1558.0,44.1719442,22.9850366,CALAFAT,20.3,,MASINI,
3098.0,Mehedinți,comuna,Obârșia-Cloșani,559,881.0,45.0234171,22.6834375,PADES (APA NEAGRA),14.7,MUNTE,MASINI,
2553.0,Mehedinți,comuna,Oprișor,180,1681.0,44.2847114,23.0783559,BACLES,22.6,,MASINI,
285.0,Mehedinți,municipiul,Orșova,103,8506.0,44.726128,22.3923129750587,BAILE HERCULANE,17.5,,MASINI,
3002.0,Mehedinți,comuna,Pădina,251,1073.0,44.44110085,23.0265100795104,BACLES,8.9,,MASINI,
1491.0,Mehedinți,comuna,Pătulele,83,3038.0,44.3453099,22.7815966,BACLES,31.0,,MASINI,
3143.0,Mehedinți,comuna,Podeni,437,686.0,44.8784144,22.5441389,BAILE HERCULANE,10.1,,MASINI,
2040.0,Mehedinți,comuna,Ponoarele,353,2249.0,44.9748717,22.764225,PADES (APA NEAGRA),8.5,,MASINI,
3101.0,Mehedinți,comuna,Poroina Mare,262,866.0,44.4966285,22.9319159,BACLES,14.9,,MASINI,
2899.0,Mehedinți,comuna,Pristol,37,1254.0,44.226346,22.7055202,CALAFAT,32.1,,MASINI,
2153.0,Mehedinți,comuna,Prunișor,215,2129.0,44.6083537,22.9160879,BACLES,21.1,,MASINI,
1936.0,Mehedinți,comuna,Punghina,92,2381.0,44.2818936,22.9378413,BACLES,26.9,,MASINI,
2903.0,Mehedinți,comuna,Rogova,111,1248.0,44.4710619,22.807502,DROBETA TURNU SEVERIN,22.7,,MASINI,
1912.0,Mehedinți,comuna,Salcia,40,2416.0,44.1398059,22.9300533,CALAFAT,16.4,,MASINI,
216.0,Mehedinți,comuna,Șimian,59,10021.0,44.6121653,22.7107521,DROBETA TURNU SEVERIN,6.9,,MASINI,
1909.0,Mehedinți,comuna,Șișești,221,2417.0,44.776543,22.8420962,DROBETA TURNU SEVERIN,23.7,,MASINI,
3051.0,Mehedinți,comuna,Șovarna,277,993.0,44.8513283,22.8024644,PADES (APA NEAGRA),17.0,,MASINI,
2976.0,Mehedinți,comuna,Stângăceaua,187,1120.0,44.608957,23.3127317,BACLES,20.6,,MASINI,
255.0,Mehedinți,oraș,Strehaia,143,9059.0,44.6230405,23.1957462,BACLES,16.4,,MASINI,
3135.0,Mehedinți,comuna,Svinița,189,741.0,44.5001339,22.1048751,DROBETA TURNU SEVERIN,43.7,,MASINI,
1601.0,Mehedinți,comuna,Tâmna,202,2881.0,44.5713364,23.0149383,BACLES,12.6,,MASINI,
2360.0,Mehedinți,comuna,Vânători,79,1922.0,44.2392921,22.9311935,CALAFAT,27.5,,MASINI,
663.0,Mehedinți,oraș,Vânju Mare,106,5078.0,44.4250326,22.8712672,BACLES,20.8,,MASINI,
2277.0,Mehedinți,comuna,Vânjuleț,92,2022.0,44.4437546,22.7933596,DROBETA TURNU SEVERIN,24.5,,MASINI,
2812.0,Mehedinți,comuna,Vlădaia,224,1372.0,44.3576125,23.0280236,BACLES,16.0,,MASINI,
2777.0,Mehedinți,comuna,Voloiac,184,1420.0,44.6250101,23.0951214,BACLES,15.6,,MASINI,
2316.0,Mehedinți,comuna,Vrata,60,1977.0,44.1886927,22.8509174,CALAFAT,23.0,,MASINI,
638.0,Mureș,comuna,Acățari,323,5170.0,46.4795456,24.6338576,TARGU MURES,11.9,,MASINI,
682.0,Mureș,comuna,Adămuș,282,4993.0,46.3042107,24.2361763,TARNAVENI (BOBOHALMA),10.0,,MASINI,
583.0,Mureș,comuna,Albești,361,5392.0,46.2395271,24.8500258,DUMBRAVENI,19.9,,MASINI,
1476.0,Mureș,comuna,Aluniș,421,3058.0,46.8915657,24.8147517,BATOS,12.4,,MASINI,
1472.0,Mureș,comuna,Apold,424,3065.0,46.1273761,24.8203591,DUMBRAVENI,20.9,,MASINI,
2721.0,Mureș,comuna,Ațintiș,283,1500.0,46.4306738,24.1051089,TARNAVENI (BOBOHALMA),10.0,,MASINI,
1806.0,Mureș,comuna,Băgaciu,345,2542.0,46.2713216,24.3736355,DUMBRAVENI,17.4,,MASINI,
1172.0,Mureș,comuna,Bahnea,304,3528.0,46.3740452,24.479028,DUMBRAVENI,18.3,,MASINI,
3159.0,Mureș,comuna,Băla,397,618.0,46.7130898,24.5001897,TARGU MURES,17.2,,MASINI,
727.0,Mureș,comuna,Bălăușeri,347,4852.0,46.4089658,24.6889409,TARGU MURES,20.6,,MASINI,
467.0,Mureș,comuna,Band,320,6126.0,46.5793494,24.3739356,TARGU MURES,12.2,,MASINI,
1016.0,Mureș,comuna,Batoș,408,3876.0,46.8847972,24.6525538,BATOS,0.3,,MASINI,
1875.0,Mureș,comuna,Beica De Jos,381,2459.0,46.7330003,24.79814,BATOS,20.5,,MASINI,
2937.0,Mureș,comuna,Bereni,366,1188.0,46.5573349,24.8682071,TARGU MURES,25.7,,MASINI,
3141.0,Mureș,comuna,Bichiș,344,715.0,46.3742625,24.0919683,TARNAVENI (BOBOHALMA),10.4,,MASINI,
2427.0,Mureș,comuna,Bogata,276,1845.0,46.4564083,24.1196172,TARNAVENI (BOBOHALMA),10.6,,MASINI,
1157.0,Mureș,comuna,Brâncovenești,395,3559.0,46.8571245,24.7613032,BATOS,9.0,,MASINI,
2090.0,Mureș,comuna,Breaza,372,2197.0,46.761177,24.6367393,BATOS,14.1,,MASINI,
485.0,Mureș,comuna,Ceuașu De Câmpie,352,5992.0,46.6429315,24.5138707,TARGU MURES,9.4,,MASINI,
1870.0,Mureș,comuna,Chețani,270,2468.0,46.4643514,24.02788,TARNAVENI (BOBOHALMA),17.0,,MASINI,
2514.0,Mureș,comuna,Chibed,382,1730.0,46.5328758,24.9624347,BUCIN,28.7,,MASINI,
2491.0,Mureș,comuna,Chiheru De Jos,434,1762.0,46.687002,24.8816359,BATOS,28.4,,MASINI,
2845.0,Mureș,comuna,Coroisânmărtin,326,1330.0,46.4074719,24.6020192,TARGU MURES,17.8,,MASINI,
838.0,Mureș,comuna,Corunca,346,4407.0,46.5209075,24.6176402,TARGU MURES,7.9,,MASINI,
3170.0,Mureș,comuna,Cozma,399,515.0,46.8070718,24.5225319,BATOS,13.3,,MASINI,
856.0,Mureș,comuna,Crăciunești,314,4338.0,46.4777987,24.5754399,TARGU MURES,9.7,,MASINI,
3130.0,Mureș,comuna,Crăiești,286,755.0,46.2962804,24.1967482,TARNAVENI (BOBOHALMA),11.0,,MASINI,
541.0,Mureș,comuna,Cristești,300,5592.0,46.5022257,24.4920612,TARGU MURES,7.0,,MASINI,
2867.0,Mureș,comuna,Cucerdea,307,1293.0,46.4024765,24.2660584,TARNAVENI (BOBOHALMA),3.3,,MASINI,
2511.0,Mureș,comuna,Cuci,276,1734.0,46.4642687,24.1562257,TARNAVENI (BOBOHALMA),9.4,,MASINI,
749.0,Mureș,comuna,Daneș,334,4743.0,46.2240867,24.7080488,DUMBRAVENI,9.0,,MASINI,
996.0,Mureș,comuna,Deda,462,3933.0,46.947477,24.8717651,BATOS,18.0,,MASINI,DRUMETII
982.0,Mureș,comuna,Eremitu,489,3952.0,46.6616859,24.9241108,BUCIN,28.5,,MASINI,
507.0,Mureș,comuna,Ernei,339,5843.0,46.6057231,24.6431138,TARGU MURES,10.0,,MASINI,
725.0,Mureș,comuna,Fântânele,337,4854.0,46.4214411,24.768976,TARGU MURES,23.8,,MASINI,
2546.0,Mureș,comuna,Fărăgău,373,1687.0,46.7626084,24.5174523,BATOS,17.3,,MASINI,
2023.0,Mureș,comuna,Gălești,363,2271.0,46.5100921,24.750457,TARGU MURES,17.6,,MASINI,
